id,web_name,team,now_cost,position,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,points_per_goal,points_per_assist,points_per_clean_sheet,points_per_save,points_per_minute,expected_points,xP_minus_Points,Points_minus_xP,gameweek
494,Mosquera,Wolves,3.9,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
503,Moutinho,Wolves,4.7,Midfielder,14,0,0,0,1,0,0,0,0,0,0,0,7,7.8,1.0,0.0,0.9,0,0.0,0.01,0.01,0.38,1,False,5,3,1,0.0,0.033,0.492,-0.508,0.508,28
516,Collins,Wolves,4.3,Defender,45,0,0,0,3,0,0,0,0,0,0,0,10,10.4,1.3,7.0,1.9,0,0.06,0.01,0.06,1.15,0,False,6,3,4,0.0,0.033,1.875,1.875,-1.875,28
557,Smith,Wolves,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
558,Bueno,Wolves,3.8,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
566,Hodge,Wolves,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
567,Ronan,Wolves,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
568,Campbell,Wolves,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
579,Guedes,Wolves,5.8,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
589,Matheus,Wolves,4.8,Midfielder,0,0,0,0,0,0,0,0,0,1,0,0,-9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-3,False,5,3,1,0.0,0.033,0.0,3.0,-3.0,28
608,Kalajdžić,Wolves,5.3,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
625,Diego Costa,Wolves,5.3,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
629,Traoré,Wolves,4.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
657,Fraser,Wolves,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
658,Griffiths,Wolves,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
664,Lembikisa,Wolves,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
682,Cunha,Wolves,5.4,Forward,33,1,0,0,2,0,0,0,0,0,0,3,30,33.2,10.2,25.0,6.8,0,0.08,0.0,0.09,0.64,8,False,4,3,0,0.0,0.033,4.409,-3.591,3.591,28
698,Lemina,Wolves,4.5,Midfielder,90,0,0,0,4,0,0,0,0,0,0,0,18,21.2,11.9,10.0,4.3,1,0.08,0.01,0.09,1.47,2,False,5,3,1,0.0,0.033,3.4000000000000004,1.4000000000000004,-1.4000000000000004,28
704,Sarabia,Wolves,5.5,Midfielder,45,0,0,0,3,0,0,0,0,0,0,0,-6,7.2,19.1,41.0,6.7,0,0.89,0.05,0.94,1.15,1,False,5,3,1,0.0,0.033,6.085000000000001,5.085000000000001,-5.085000000000001,28
717,Bentley,Wolves,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
721,João Gomes,Wolves,4.5,Midfielder,90,0,0,0,4,0,0,0,1,0,0,0,9,18.6,24.6,2.0,4.5,1,0.02,0.04,0.06,1.47,1,False,5,3,1,0.0,0.033,3.1900000000000004,2.1900000000000004,-2.1900000000000004,28
